#,,"generated_by='OpenQuake engine 3.11.5', start_date='2022-09-29T17:52:19', checksum=3422477514" 
site_id,event_id,gmv_PGA 
15171,0,7.62768E-02
15172,0,2.97813E-04
15173,0,4.57047E-04
15174,0,7.80185E-03
15175,0,4.46471E-02
15176,0,2.22785E-03
15177,0,1.53242E-02
15178,0,1.87752E-03
15179,0,1.61577E-03
15180,0,2.14127E-03
15181,0,8.01328E-05
15182,0,1.85080E-03
15183,0,4.16518E-03
15184,0,1.03696E-03
15185,0,4.68284E-03
15186,0,1.15139E-04
15187,0,1.50379E-01
15188,0,2.63594E-02
15189,0,4.46868E-05
15190,0,1.04113E-04
15191,0,2.68295E-04
15192,0,2.40870E-03
15193,0,1.04486E-01
15194,0,5.58309E-05
15195,0,7.41059E-04
15197,0,3.11563E-03
15198,0,3.43509E-04
15199,0,1.40222E-02
15200,0,7.45740E-03
15201,0,2.45250E-04
15202,0,2.70805E-04
15203,0,1.74589E-05
15204,0,1.01961E-04
15205,0,6.29111E-05
15206,0,1.76535E-01
15207,0,4.47254E-03
15208,0,1.33871E-01
15209,0,1.59009E-01
15210,0,2.64474E-04
15211,0,2.42481E-04
15212,0,5.83831E-04
15213,0,2.91072E-03
15214,0,2.04549E-03
15215,0,1.25474E-04
15216,0,7.22976E-04
15217,0,1.14731E-04
15218,0,1.96472E-02
15219,0,1.80302E-04
15220,0,3.55486E-03
15221,0,7.26225E-05
15222,0,9.34194E-02
15223,0,4.47860E-02
15224,0,7.28722E-04
15225,0,1.66616E-04
15226,0,2.30820E-02
15227,0,1.33874E-02
15228,0,2.77861E-02
15229,0,1.19568E-03
15230,0,1.66684E-03
15231,0,7.58884E-04
15232,0,7.19035E-05
15233,0,7.50250E-02
15235,0,1.06622E-04
15236,0,4.01120E-04
15238,0,1.85592E-04
15239,0,6.33977E-03
15240,0,9.09094E-03
15241,0,4.01688E-04
15242,0,2.03321E-01
15243,0,1.30099E-02
15245,0,4.16530E-01
15246,0,4.96174E-04
15247,0,4.79042E-03
15248,0,4.56815E-05
15249,0,3.70803E-04
15250,0,5.01796E-04
15251,0,8.88739E-04
15253,0,5.56180E-05
15254,0,2.69349E-04
15255,0,8.80221E-03
15256,0,7.07876E-05
15257,0,4.06282E-05
15258,0,7.30241E-04
15259,0,4.01884E-04
15260,0,1.21296E-01
15261,0,9.87875E-04
15262,0,2.56773E-05
15263,0,2.91324E-04
15264,0,2.53492E-03
15265,0,1.09470E-03
15266,0,5.36697E-04
15267,0,2.35867E-02
15268,0,4.32747E-04
15269,0,9.78533E-04
15270,0,6.61435E-05
15271,0,1.78888E-04
15272,0,5.80323E-05
15273,0,7.93030E-05
15274,0,4.66865E-04
15275,0,4.23576E-05
15276,0,2.59135E-04
15277,0,5.98119E-02
15278,0,5.74996E-03
15279,0,2.57792E-04
15280,0,3.85412E-04
15281,0,1.46357E-04
15282,0,6.54264E-04
15283,0,3.77388E-03
15284,0,1.51503E-04
15285,0,8.46770E-05
15286,0,3.71320E-02
15287,0,5.92200E-03
15288,0,1.82960E-03
15289,0,2.59978E-04
15290,0,8.36331E-05
15291,0,1.90095E-03
15292,0,4.45035E-05
15293,0,1.29445E-05
15294,0,1.44967E-04
15295,0,3.51868E-03
15296,0,1.67457E-04
15297,0,1.84398E-04
15298,0,3.69774E-04
15299,0,2.80706E-04
15300,0,3.91174E-02
15301,0,1.90115E-04
15302,0,8.46452E-03
15303,0,4.24652E-01
15304,0,2.33981E-04
15306,0,5.51115E-04
15307,0,1.78685E-04
15308,0,2.22143E-02
15309,0,1.03220E-03
15310,0,1.70708E-04
15311,0,4.27243E-03
15313,0,2.24685E-04
15314,0,3.32396E-01
15315,0,6.81532E-03
15316,0,1.74463E-04
15317,0,1.26566E-03
15318,0,3.78334E-04
15319,0,1.60810E-03
15320,0,6.74118E-02
15321,0,2.10912E-03
15322,0,3.43165E-04
15323,0,6.48604E-03
15324,0,7.68246E-05
15325,0,3.64418E-03
15326,0,1.39941E-03
15327,0,1.08666E-01
15328,0,6.21703E-05
15329,0,8.50400E-05
15330,0,1.34536E-04
15331,0,4.09586E-02
15332,0,5.58936E-03
15333,0,2.48247E-03
15334,0,2.74915E-05
15335,0,5.07968E-03
15336,0,4.51603E-04
15337,0,2.78282E-04
15338,0,4.25432E-04
15339,0,1.01077E-04
15340,0,2.95141E-03
15341,0,7.36912E-04
15342,0,1.21610E-03
15343,0,1.98107E-04
15344,0,9.08654E-04
15345,0,6.47550E-03
15346,0,5.35035E-04
15347,0,2.40062E-05
15348,0,3.54671E-03
15349,0,3.58014E-04
15350,0,3.96179E-03
15351,0,1.26411E-04
15352,0,1.49828E-03
15353,0,1.24341E-02
15354,0,2.80389E-03
15355,0,1.39319E-04
15356,0,3.67952E-03
15357,0,1.37130E-04
15358,0,6.91123E-04
15359,0,1.10012E-04
15360,0,6.30667E-02
15361,0,1.21387E-04
15362,0,1.10551E-02
15363,0,1.75250E-04
15364,0,1.90959E-03
15365,0,6.30945E-03
15366,0,2.63374E-03
15367,0,3.26624E-02
15368,0,2.29147E-04
15369,0,3.48416E-02
15370,0,4.20023E-02
15371,0,1.99158E-03
15372,0,7.57561E-04
15373,0,1.04324E-03
15374,0,5.58994E-04
15375,0,1.41732E-02
15376,0,8.06180E-04
15377,0,8.58477E-05
15378,0,9.08487E-03
15379,0,3.83168E-04
15380,0,6.92186E-04
15381,0,2.95361E-03
15382,0,5.92700E-03
15383,0,5.73042E-05
15384,0,4.64139E-05
15385,0,2.34450E-01
15386,0,5.11787E-05
15387,0,1.77047E-03
15388,0,8.56332E-03
15389,0,5.80718E-02
15390,0,2.15675E-03
15391,0,3.71254E-03
15392,0,5.63858E-03
15393,0,8.71156E-05
15394,0,1.09270E-03
15395,0,1.75139E-03
15396,0,1.25139E-04
15397,0,5.83654E-03
15398,0,3.23428E-03
15399,0,1.08380E-04
15400,0,1.39000E-02
15401,0,6.23124E-03
15402,0,1.34915E-04
15403,0,1.72116E-02
15404,0,1.78123E-03
15405,0,4.66375E-04
15406,0,1.07800E-04
15407,0,2.01711E-05
15408,0,2.33992E-01
15409,0,5.13525E-03
15410,0,6.78873E-03
15411,0,5.82217E-03
15412,0,1.97247E-04
15413,0,4.71721E-03
15414,0,1.37861E-04
15415,0,3.53347E-04
15416,0,1.54640E-01
15417,0,3.41152E-02
15418,0,1.31044E-04
15419,0,5.02593E-03
15420,0,5.01382E-02
15421,0,1.45435E-03
15422,0,4.43056E-02
15423,0,9.23060E-05
15424,0,5.39096E-04
15425,0,6.87601E-04
15426,0,2.26102E-02
15427,0,1.65527E-03
15428,0,3.92490E-05
15429,0,5.83176E-03
15430,0,1.32624E-04
15431,0,4.82651E-04
15432,0,1.98650E-03
15433,0,7.00385E-04
15434,0,2.65639E-03
15435,0,7.53758E-03
15436,0,9.76321E-04
15437,0,3.33145E-01
15438,0,5.45635E-04
15439,0,4.62680E-04
15440,0,1.46267E-03
15441,0,6.40798E-03
15442,0,8.95168E-02
15443,0,8.44591E-04
15444,0,1.22924E-04
15445,0,2.59512E-03
15446,0,2.74342E-04
15447,0,9.98458E-04
15448,0,1.49932E-02
15449,0,2.63241E-03
15450,0,3.24874E-04
15451,0,1.99442E-04
15452,0,1.92463E-04
15453,0,4.96819E-04
15454,0,2.05423E-04
15455,0,1.08290E-04
15456,0,1.86005E-01
15457,0,8.07918E-05
15458,0,1.80747E-04
15459,0,6.49396E-03
15460,0,5.29280E-04
15461,0,9.43199E-03
15462,0,2.36642E-03
15463,0,1.05126E-04
15464,0,6.73435E-04
15465,0,2.72584E-02
15466,0,6.50060E-05
15467,0,1.75379E-04
15468,0,7.36535E-04
15469,0,3.06604E-03
15470,0,3.38684E-04
15471,0,4.06285E-03
15472,0,1.69743E-02
15473,0,2.86510E-02
15474,0,3.40467E-04
15475,0,4.07914E-04
15476,0,2.53866E-03
15477,0,4.56085E-04
15478,0,1.25123E-04
15479,0,2.60490E-02
15480,0,2.47370E-02
15481,0,2.10732E-04
15482,0,2.47195E-05
15483,0,4.02475E-02
15484,0,5.37240E-04
15485,0,1.69061E-02
15486,0,5.22213E-04
15487,0,7.58519E-05
15488,0,1.82607E-03
15489,0,1.41024E-04
15490,0,4.16563E-04
15491,0,1.16896E-03
15492,0,1.67496E-02
15493,0,2.04484E-01
15494,0,5.86255E-04
15495,0,2.38538E-04
15496,0,8.21451E-04
15497,0,2.06172E-04
15498,0,1.51709E-03
15499,0,1.02166E-04
15500,0,3.32031E-04
15501,0,3.28990E-03
15502,0,1.75441E-04
15504,0,1.71588E-02
15505,0,5.55324E-05
15506,0,9.90060E-05
15507,0,9.04016E-05
15508,0,3.28541E-03
15509,0,4.07896E-04
15510,0,1.83573E-04
15511,0,1.74640E-04
15512,0,5.91719E-02
15513,0,6.75802E-05
15514,0,1.86389E-04
15515,0,4.68746E-03
15516,0,1.39152E-04
15517,0,1.84680E-02
15518,0,2.93582E-03
15519,0,2.73468E-03
15520,0,2.77667E-04
15521,0,1.57523E-03
15522,0,4.73820E-04
15523,0,1.03649E-03
15524,0,4.57657E-05
15525,0,1.00187E-03
15526,0,2.15371E-03
15527,0,3.19805E-04
15528,0,2.79000E-02
15531,0,5.19184E-03
15532,0,8.47360E-03
15533,0,1.50111E-04
15534,0,2.20935E-01
15535,0,1.69442E-04
15536,0,9.36335E-04
15537,0,5.83391E-05
15538,0,3.06277E-03
15539,0,3.83143E-03
15540,0,7.91825E-04
15541,0,1.21359E-01
15542,0,4.55595E-04
15543,0,5.00641E-05
15544,0,1.09425E-04
15545,0,5.62094E-04
15546,0,4.15324E-03
15547,0,2.23236E-04
15548,0,4.18098E-02
15549,0,4.56302E-04
15550,0,2.03477E-02
15551,0,3.13723E-01
15552,0,5.19922E-04
15554,0,3.26574E-02
15555,0,2.32605E-03
15557,0,1.75230E-04
15558,0,3.09021E-03
15559,0,4.00001E-04
15560,0,6.93451E-04
15561,0,8.61358E-05
15562,0,7.50770E-03
15563,0,1.39255E-04
15564,0,1.67797E-04
15565,0,1.67808E-02
15566,0,2.85957E-03
15567,0,6.13093E-02
15568,0,1.28742E-03
15569,0,2.69180E-03
15570,0,9.88835E-04
15571,0,5.45089E-03
15572,0,6.03781E-05
15573,0,1.36511E-02
15574,0,7.15256E-03
15576,0,1.10961E-02
15577,0,6.16244E-02
15578,0,6.86260E-03
15580,0,1.39721E-04
15581,0,7.78464E-03
15582,0,9.16457E-04
15583,0,1.77585E-03
15584,0,1.02591E-04
15585,0,6.02103E-02
15586,0,8.54309E-05
15587,0,6.68980E-04
15588,0,2.96057E-02
15589,0,1.02288E-02
15590,0,1.50278E-04
15591,0,2.39577E-03
15592,0,2.95352E-03
15593,0,4.41960E-05
15594,0,2.23224E-04
15595,0,3.95418E-04
15596,0,2.49753E-04
15597,0,5.22647E-04
15598,0,8.85736E-05
15599,0,1.13308E-04
15600,0,1.75159E-04
15601,0,9.32718E-03
15602,0,6.70248E-03
15603,0,5.59178E-03
15604,0,3.18564E-02
15605,0,7.09880E-04
15606,0,8.33353E-05
15607,0,1.15732E-03
15608,0,3.17666E-03
15609,0,8.20425E-02
15610,0,4.80198E-03
15611,0,1.78329E-03
15612,0,1.26620E-02
15613,0,1.76150E-03
15614,0,2.17621E-04
15615,0,7.61118E-04
15616,0,1.52305E-02
15617,0,1.26793E-03
15618,0,3.69061E-04
15619,0,8.57324E-04
15620,0,8.80540E-03
15621,0,9.71437E-04
15622,0,1.08074E-04
15623,0,2.34170E-03
15624,0,4.41801E-03
15625,0,1.45358E-03
15626,0,2.19586E-02
15627,0,1.51425E-04
15628,0,5.59202E-02
15629,0,1.23791E-04
15630,0,6.80906E-03
15631,0,1.90760E-03
15632,0,1.32949E-03
15633,0,1.40578E-02
15634,0,3.58265E-04
15635,0,4.96060E-02
15636,0,5.07201E-04
15637,0,6.37371E-05
15638,0,2.56669E-03
15639,0,6.63605E-02
15640,0,1.79344E-03
15641,0,2.22142E-02
15642,0,9.01371E-05
15643,0,4.12230E-04
15644,0,3.43528E-03
15645,0,3.11033E-02
15646,0,1.51744E-04
15647,0,5.54090E-02
15648,0,1.83416E-04
15649,0,3.48062E-03
15650,0,9.86957E-01
15651,0,3.95965E-03
15652,0,1.53730E-03
15653,0,7.45560E-03
15654,0,5.19257E-04
15655,0,1.31187E-03
15656,0,4.43961E-04
15657,0,1.44280E-03
15658,0,9.85965E-02
15659,0,3.81541E-02
15660,0,6.65568E-02
15661,0,2.47788E-04
15662,0,8.01243E-05
15663,0,1.01299E-03
15664,0,1.23081E-02
15665,0,2.42520E-02
15666,0,2.01068E-04
15667,0,4.03107E-03
15668,0,9.64227E-04
15669,0,1.17218E-04
15671,0,1.22056E-04
15672,0,1.34566E-02
15673,0,3.41405E-03
15674,0,1.84825E-04
15675,0,3.57075E-04
15676,0,6.72416E-05
15677,0,4.55787E-05
15678,0,4.19441E-01
15679,0,8.13696E-04
15680,0,5.29350E-03
15681,0,2.75257E-04
15682,0,6.12783E-03
15683,0,3.19200E-02
15684,0,1.17521E-04
15685,0,6.21853E-04
15686,0,8.19466E-05
15687,0,6.03971E-02
15688,0,6.07937E-05
15689,0,5.15418E-02
15690,0,2.22744E-04
15691,0,5.30970E-05
15692,0,1.05070E-03
15693,0,5.60489E-05
15695,0,3.21455E-05
15696,0,9.95434E-05
15697,0,5.57012E-05
15698,0,9.09493E-05
15699,0,6.71368E-04
15700,0,2.84721E-04
15702,0,2.11934E-05
15703,0,1.40599E-04
15704,0,1.61012E-02
15706,0,1.83342E-04
15707,0,3.13550E-04
15708,0,1.54912E-03
15709,0,1.63676E-03
15710,0,1.27983E-03
15711,0,9.27935E-04
15712,0,8.11782E-04
15713,0,4.30883E-02
15714,0,4.94630E-04
15715,0,1.02521E-01
15716,0,3.17532E-04
15717,0,8.83044E-05
15718,0,7.64928E-04
15719,0,7.74702E-03
15721,0,1.08948E-04
15722,0,2.04639E-04
15723,0,1.09335E-03
15724,0,5.62120E-05
15725,0,2.30755E-02
15726,0,8.46860E-03
15727,0,8.76676E-05
15728,0,7.42753E-02
15729,0,1.74454E-04
15730,0,4.66348E-05
15731,0,2.38886E-04
15732,0,1.46370E-04
15733,0,6.40471E-03
15734,0,1.37782E-04
15735,0,1.50775E-04
15736,0,8.06634E-05
15737,0,4.87362E-05
15738,0,4.14480E-04
15739,0,5.25145E-03
15740,0,5.21015E-05
15742,0,1.69723E-03
15743,0,6.74621E-05
15744,0,3.27201E-03
15745,0,1.34857E-04
15746,0,4.31305E-02
15747,0,1.71765E-03
15748,0,7.42589E-04
15749,0,1.63326E-04
15750,0,2.09613E-04
15751,0,3.09626E-03
15753,0,6.41307E-04
15754,0,1.38810E-02
15755,0,5.86509E-05
15756,0,9.51059E-02
15757,0,2.84501E-02
15758,0,3.94945E-03
15759,0,1.28664E-02
15760,0,5.27316E-02
15761,0,1.11948E-04
15762,0,4.03781E-02
15763,0,5.53466E-04
15764,0,1.51716E-03
15765,0,3.32400E-03
15766,0,5.71714E-02
15767,0,1.20578E-03
15768,0,1.67818E-02
15770,0,7.91725E-04
15771,0,3.71523E-02
15772,0,7.07477E-04
15773,0,1.65839E-04
15774,0,4.88428E-03
15775,0,8.64857E-03
15776,0,6.86672E-05
15777,0,2.60312E-04
15778,0,6.19595E-05
15779,0,4.86823E-02
15780,0,4.20602E-03
15781,0,7.84968E-04
15782,0,2.19758E-03
15783,0,1.24340E-04
15785,0,4.76188E-04
15786,0,5.05470E-02
15787,0,1.91045E-01
15788,0,1.99689E-03
15789,0,2.02780E-04
15790,0,1.15281E-03
15791,0,1.93491E-04
15792,0,5.42681E-04
15793,0,6.81910E-04
15794,0,1.16508E-02
15795,0,1.12354E-02
15796,0,3.88691E-02
15797,0,1.26009E-04
15798,0,9.59930E-02
15799,0,1.06292E-04
15800,0,3.40465E-05
15801,0,1.42585E-03
15802,0,4.75955E-05
15803,0,3.92614E-03
15804,0,3.07834E-04
15805,0,4.23622E-02
15806,0,1.01020E-01
15807,0,8.64690E-05
15809,0,8.14487E-05
15810,0,2.05729E-03
15811,0,8.18220E-04
15812,0,3.24164E-04
15813,0,1.31978E-04
15814,0,2.10283E-04
15815,0,1.37525E-03
15816,0,1.48018E-02
15817,0,5.12784E-04
15819,0,3.05024E-04
15820,0,5.21351E-03
15821,0,9.11679E-04
15823,0,8.54667E-03
15824,0,1.21876E-03
15825,0,2.50824E-04
15826,0,8.33886E-05
15827,0,2.52784E-04
15828,0,1.38126E-04
15829,0,1.30457E-01
15830,0,6.42926E-05
15831,0,1.25580E-04
15832,0,3.67162E-03
15833,0,1.98257E-03
15834,0,2.84597E-03
15835,0,5.43751E-02
15836,0,3.26438E-04
15837,0,2.57464E-03
15838,0,3.73468E-04
15839,0,2.05676E-03
15840,0,5.65141E-04
15841,0,1.85246E-03
15842,0,1.64531E-03
15844,0,3.26863E-05
15845,0,7.30413E-05
15846,0,8.22402E-05
15847,0,7.04908E-03
15850,0,1.34199E-04
15851,0,6.89274E-02
15852,0,1.15240E-03
15853,0,4.83678E-02
15854,0,1.88804E-03
15855,0,4.38942E-04
15856,0,3.70716E-03
15857,0,1.36853E-04
15858,0,1.48858E-04
15860,0,5.49466E-02
15861,0,1.25259E-03
15862,0,1.42621E-01
15863,0,1.60690E-02
15864,0,1.80547E-03
15865,0,2.51553E-04
15866,0,6.16602E-02
15867,0,1.11600E-02
15868,0,3.34758E-04
15869,0,3.77357E-02
15870,0,1.13162E-01
15871,0,1.26502E-03
15872,0,7.67640E-02
15873,0,1.20269E-04
15874,0,8.82697E-05
15875,0,1.20311E-01
15876,0,1.79175E-04
15877,0,3.35409E-02
15878,0,7.26419E-02
15879,0,2.30302E-04
15880,0,1.37549E-03
15881,0,3.16271E-05
15882,0,2.16188E-04
15883,0,1.37988E-01
15884,0,6.07462E-03
15885,0,4.18743E-03
15886,0,3.37172E-01
15887,0,2.88033E-04
15888,0,4.88892E-03
15889,0,5.25369E-03
15890,0,1.72070E-04
15891,0,1.47866E-03
15892,0,6.44425E-03
15894,0,4.88090E-04
15895,0,8.18878E-04
15896,0,1.61223E-03
15897,0,3.49546E-05
15898,0,5.81253E-05
15899,0,9.05440E-05
15900,0,9.07128E-02
15901,0,2.09337E-03
15902,0,8.65341E-02
15903,0,2.07817E-04
15904,0,3.78914E-03
15905,0,4.49251E-03
15906,0,1.01643E-03
15907,0,1.29363E-03
15908,0,1.68022E-01
15909,0,9.33949E-05
15910,0,1.08052E-02
15911,0,3.43062E-04
15912,0,7.75207E-05
15913,0,9.51655E-03
15914,0,6.16444E-05
15915,0,2.41224E-04
15916,0,4.71326E-03
15917,0,2.16971E-03
15918,0,4.41903E-04
15919,0,1.17570E-04
15920,0,4.79981E-04
15921,0,1.25982E-03
15923,0,2.20076E-03
15924,0,7.88929E-03
15925,0,1.94839E-02
15927,0,2.71769E-03
15928,0,1.35097E-04
15929,0,2.83803E-03
15930,0,3.53520E-02
15931,0,6.98663E-05
15933,0,7.04799E-05
15935,0,1.34214E-03
15936,0,3.02334E-04
15937,0,5.58340E-02
15938,0,1.71542E-03
15939,0,4.11006E-02
15940,0,2.64993E-03
15941,0,9.57678E-03
15942,0,5.79957E-04
15943,0,4.12508E-04
15944,0,9.68489E-02
15945,0,4.65732E-03
15946,0,4.30694E-02
15947,0,2.45851E-04
15948,0,2.01375E-04
15949,0,5.28080E-03
15950,0,1.40805E-03
15951,0,2.01454E-04
15952,0,3.52483E-02
15953,0,1.03178E-01
15954,0,1.74408E-04
15955,0,2.49364E-04
15956,0,3.98865E-04
15957,0,1.19455E-03
15958,0,1.40667E-04
15959,0,2.49302E-02
15960,0,4.34677E-03
15961,0,1.10729E-02
15962,0,1.86020E-03
15963,0,5.85388E-04
15964,0,1.60676E-04
15965,0,1.26076E-02
15966,0,7.81042E-05
15967,0,1.24757E-03
15968,0,3.20744E-03
15969,0,4.09326E-04
15970,0,3.52982E-03
15971,0,9.46850E-02
15972,0,1.64237E-04
15973,0,2.33999E-02
15974,0,3.36592E-02
15975,0,5.65621E-05
15976,0,4.42206E-03
15977,0,4.38414E-03
15978,0,7.33359E-04
15979,0,4.78522E-05
15980,0,1.89583E-04
15981,0,7.05252E-05
15982,0,9.11136E-04
15983,0,3.04001E-05
15984,0,1.29291E-01
15986,0,1.57482E-01
15987,0,1.56140E-03
15988,0,2.44329E-04
15989,0,1.96665E-02
15990,0,2.10820E-04
15991,0,4.90745E-04
15993,0,2.82620E-03
15994,0,1.62342E-01
15995,0,1.12012E-01
15996,0,4.66803E-05
15997,0,4.43460E-04
15998,0,8.30729E-04
15999,0,4.44462E-05
16000,0,1.87717E-03
16001,0,4.03834E-04
16002,0,1.08464E-03
16003,0,5.35218E-03
16004,0,6.14975E-03
16005,0,2.97683E-04
16006,0,1.75000E-03
16007,0,3.41701E-03
16008,0,4.44422E-03
16009,0,2.55644E-02
16010,0,4.51925E-03
16011,0,1.33360E-04
16012,0,1.68201E-01
16013,0,9.91970E-05
16014,0,3.92732E-05
16015,0,5.47345E-04
16016,0,5.57156E-03
16017,0,5.10037E-03
16018,0,3.25639E-04
16019,0,2.11649E-01
16020,0,5.92354E-05
16021,0,7.42835E-04
16022,0,7.85762E-05
16023,0,1.16807E-01
16024,0,3.18671E-03
16025,0,9.27754E-04
16026,0,1.49373E-04
16027,0,1.77504E-02
16028,0,1.00901E-04
16029,0,1.47751E-04
16030,0,3.13170E-04
16031,0,1.79540E-03
16032,0,1.35891E-03
16033,0,1.28882E-04
16034,0,8.31446E-02
16035,0,1.28125E-04
16036,0,5.98110E-04
16037,0,2.67767E-02
16038,0,4.93736E-04
16039,0,9.14052E-04
16040,0,7.93011E-03
16041,0,1.73042E-03
16042,0,9.04775E-05
16043,0,2.32952E-01
16044,0,9.59685E-02
16045,0,7.34368E-05
16046,0,7.18091E-05
16047,0,4.89265E-01
16048,0,4.36266E-04
16049,0,1.09109E-03
16050,0,3.37968E-03
16051,0,3.26246E-04
16052,0,2.41802E-04
16053,0,2.33068E-03
16054,0,7.30690E-04
16055,0,1.19598E-02
16056,0,6.85464E-04
16057,0,7.96613E-05
16058,0,1.90176E-02
16059,0,9.48318E-03
16060,0,9.63575E-05
16062,0,9.19299E-05
16063,0,7.78019E-05
16064,0,7.25363E-02
16065,0,1.47369E-03
16066,0,3.58007E-05
16067,0,6.30435E-05
16069,0,8.12619E-04
16070,0,2.88262E-03
16071,0,1.01272E-03
16072,0,2.32242E-04
16073,0,2.27909E-01
16074,0,1.95752E-02
16076,0,2.34875E-03
16077,0,2.31570E-04
16078,0,2.57431E-03
16079,0,2.08936E-04
16080,0,2.66156E-02
16081,0,1.68972E-04
16082,0,3.23870E-03
16083,0,1.27415E-04
16084,0,6.87856E-03
16085,0,6.83538E-03
16086,0,3.70613E-04
16087,0,7.58857E-03
16088,0,2.31257E-02
16089,0,1.06544E-03
16091,0,3.46120E-03
16092,0,1.41555E-04
16093,0,3.17690E-04
16095,0,1.54026E-04
16096,0,3.44857E-04
16097,0,5.38637E-03
16099,0,1.98624E-04
16100,0,1.13706E-03
16101,0,2.02600E-02
16102,0,9.65204E-03
16103,0,3.80398E-03
16105,0,9.76835E-04
16106,0,2.23932E-04
16107,0,1.36464E-03
16108,0,3.59199E-04
16109,0,6.37144E-05
16110,0,1.16751E-03
16111,0,5.04683E-04
16112,0,1.58590E-04
16113,0,8.16299E-04
16114,0,1.98925E-04
16115,0,1.02608E-04
16116,0,3.08122E-01
16117,0,4.95285E-03
16118,0,6.58838E-05
16119,0,5.76655E-03
16120,0,3.35129E-02
16121,0,1.89166E-04
16122,0,6.99278E-03
16123,0,1.18962E-02
16124,0,5.61653E-05
16125,0,2.67383E-04
16127,0,2.71622E-03
16128,0,5.17996E-02
16129,0,8.08008E-05
16130,0,8.89446E-03
16131,0,3.55064E-05
16132,0,2.48321E-03
16133,0,1.02114E-04
16134,0,9.95566E-05
16135,0,3.15529E-04
16136,0,3.87316E-03
16137,0,2.55689E-01
16138,0,1.94455E-02
16139,0,7.30666E-05
16140,0,8.99368E-03
16141,0,3.32529E-03
16142,0,2.20803E-04
16143,0,2.26095E-04
16144,0,4.68435E-04
16145,0,1.51961E-04
16146,0,1.80524E-03
16147,0,2.12428E-04
16148,0,1.96091E-03
16149,0,3.80893E-04
16150,0,2.70877E-04
16151,0,2.92267E-03
16152,0,2.70010E-01
16153,0,4.45985E-05
16154,0,3.68960E-04
16155,0,3.93952E-03
16156,0,6.46303E-05
16157,0,2.59789E-04
16158,0,1.56164E-02
16159,0,2.82414E-03
16160,0,2.83953E-04
16161,0,1.93101E-04
16162,0,3.06322E-02
16163,0,2.13564E-01
16165,0,1.13412E-04
16166,0,7.20062E-04
16167,0,3.00024E-04
16168,0,6.86963E-04
16169,0,2.31759E-04
16170,0,1.97810E-03
16171,0,3.15337E-02
16172,0,1.64378E-03
16173,0,6.90551E-05
16174,0,7.46898E-03
16175,0,4.49385E-04
16176,0,5.81247E-02
16177,0,3.53722E-03
16178,0,2.12455E-04
16179,0,7.30878E-03
16180,0,1.59862E-02
16181,0,2.03957E-04
16182,0,5.09111E-05
16183,0,1.10796E-01
16184,0,1.49118E-03
16185,0,4.93035E-02
16186,0,4.79936E-04
16187,0,1.14442E-02
16188,0,1.59827E-02
16189,0,5.12449E-04
16190,0,2.09109E-04
16191,0,6.78317E-04
16193,0,2.65058E-03
16194,0,1.03946E-03
16195,0,8.46293E-03
16196,0,3.73776E-03
16197,0,2.78730E-04
16198,0,9.48170E-05
16199,0,1.28746E-03
16200,0,1.34815E-03
16201,0,1.78773E-04
16202,0,1.03049E-03
16203,0,2.46155E-02
16204,0,4.85902E-04
16205,0,1.27026E-03
16206,0,3.05649E-02
16207,0,1.55667E-04
16208,0,7.33915E-04
16209,0,4.35029E-02
16210,0,2.45941E-02
16211,0,1.47930E-03
16212,0,3.34690E-04
16213,0,2.13465E-04
16215,0,3.66288E-04
16216,0,4.76996E-01
16217,0,1.54987E-03
16218,0,4.07798E-03
16219,0,1.97331E-03
16220,0,9.88833E-02
16221,0,7.31665E-04
16222,0,3.95321E-04
16223,0,1.80399E-04
16224,0,1.19084E-02
16225,0,1.10962E-02
16226,0,2.66785E-03
16227,0,6.49674E-04
16228,0,1.43641E-01
16229,0,6.53472E-05
16230,0,1.82136E-03
16231,0,8.00219E-03
16232,0,4.62658E-04
16233,0,2.94358E-04
16236,0,2.77598E-03
16237,0,1.06075E-04
16238,0,1.95785E-03
16239,0,2.11233E-04
16240,0,1.16885E-04
16241,0,9.03037E-04
16242,0,3.59908E-01
16243,0,1.42804E-03
16244,0,5.08601E-04
16245,0,6.87566E-05
16247,0,9.20527E-05
16248,0,2.25043E-03
16249,0,8.72223E-04
16250,0,5.91328E-02
16251,0,6.39703E-04
16252,0,2.74329E-04
16253,0,1.28816E-03
16254,0,1.14868E-03
16255,0,1.43541E-03
16256,0,1.87329E-04
16257,0,1.26540E-04
16259,0,7.94613E-04
16260,0,1.27059E-01
16261,0,1.54786E-03
16263,0,4.41822E-03
16264,0,2.70785E-04
16265,0,2.81675E-01
16266,0,2.96282E-04
16267,0,1.27539E-04
16268,0,6.46027E-02
16270,0,3.08939E-04
16271,0,5.45468E-03
16273,0,1.57883E-04
16275,0,3.33060E-04
16276,0,7.40807E-05
16277,0,1.18139E-03
16278,0,2.72007E-03
16279,0,3.92157E-04
16280,0,1.57200E-04
16281,0,6.42279E-02
16282,0,5.66822E-03
16283,0,9.18506E-04
16285,0,5.03390E-01
16286,0,3.15387E-04
16287,0,3.70821E-04
16288,0,1.31490E-02
16289,0,6.23058E-05
16290,0,1.70428E-01
16292,0,3.10526E-04
16293,0,1.75575E-04
16295,0,3.16554E-01
16296,0,6.56646E-02
16297,0,2.05902E-01
16298,0,2.73015E-03
16299,0,1.26133E-03
16300,0,1.78279E-03
