site_id,lon,lat 
23449,28.49908,81.65170
23450,28.49914,84.13711
23451,28.49925,83.60527
23452,28.49962,82.10601
23453,28.49973,81.00941
23454,28.49974,84.05038
23455,28.49979,81.70658
23456,28.49980,81.96236
23457,28.49983,82.16177
23458,28.49987,82.60805
23459,28.49989,83.71775
23460,28.49996,83.63712
23461,28.49998,82.69422
23462,28.49998,83.02858
23463,28.50008,82.96214
23464,28.50009,82.04378
23465,28.50021,84.70583
23466,28.50038,82.87949
23467,28.50040,82.13039
23468,28.50043,81.28878
23469,28.50058,84.59546
23470,28.50059,84.67162
23471,28.50067,82.02208
23472,28.50076,81.06019
23473,28.50078,83.04808
23474,28.50082,81.56673
23475,28.50101,84.56084
23476,28.50106,84.68265
23477,28.50111,84.64153
23478,28.50117,82.24289
23479,28.50127,83.20628
23480,28.50136,81.94215
23481,28.50140,80.84610
23482,28.50175,82.20700
23483,28.50185,83.93140
23484,28.50194,81.37143
23485,28.50198,85.12061
23486,28.50206,83.77581
23487,28.50218,83.81912
23488,28.50228,83.89418
23489,28.50251,83.86926
23490,28.50269,82.86539
23491,28.50275,81.73014
23492,28.50283,83.35563
23493,28.50284,81.54952
23494,28.50290,84.07136
23495,28.50290,84.40942
23496,28.50292,81.21362
23497,28.50302,84.97438
23498,28.50314,82.06473
23499,28.50327,83.39716
23500,28.50331,81.74300
23501,28.50345,84.25425
23502,28.50350,85.00866
23503,28.50354,84.01611
23504,28.50361,83.49305
23505,28.50369,81.40934
23506,28.50370,83.26969
23507,28.50407,82.68073
23508,28.50445,81.05300
23509,28.50453,84.00625
23510,28.50459,81.49769
23511,28.50461,84.47865
23512,28.50469,83.06127
23513,28.50478,84.31844
23514,28.50509,83.51689
23515,28.50513,81.82589
23516,28.50513,82.45498
23517,28.50517,81.72634
23518,28.50541,84.06539
23519,28.50543,84.10146
23520,28.50546,82.00451
23521,28.50552,83.74028
23522,28.50556,80.89529
23523,28.50557,84.61181
23524,28.50563,80.87549
23525,28.50563,82.82086
23526,28.50570,84.38928
23527,28.50572,85.12833
23528,28.50584,84.95644
23529,28.50587,80.82388
23530,28.50592,83.32383
23531,28.50593,83.15249
23532,28.50628,83.02519
23533,28.50643,82.65310
23534,28.50650,81.26715
23535,28.50653,82.72826
23536,28.50666,83.56476
23537,28.50674,81.59435
23538,28.50686,81.42664
23539,28.50693,82.19787
23540,28.50698,84.54089
23541,28.50705,84.34589
23542,28.50709,81.72006
23543,28.50716,84.02444
23544,28.50716,84.50002
23545,28.50717,81.84512
23546,28.50726,85.10495
23547,28.50732,83.96820
23548,28.50740,84.17857
23549,28.50743,82.79547
23550,28.50747,84.19549
23551,28.50751,82.51743
23552,28.50759,84.28296
23553,28.50767,84.96287
23554,28.50773,83.99110
23555,28.50804,82.12181
23556,28.50810,84.52287
23557,28.50819,81.25563
23558,28.50820,83.47209
23559,28.50840,84.65535
23560,28.50844,81.48425
23561,28.50859,82.11373
23562,28.50859,82.55184
23563,28.50864,83.38467
23564,28.50882,84.89206
23565,28.50883,82.03422
23566,28.50888,81.45667
23567,28.50892,81.46662
23568,28.50892,83.77586
23569,28.50900,84.17258
23570,28.50901,83.42710
23571,28.50904,83.83069
23572,28.50905,84.09159
23573,28.50912,81.16400
23574,28.50913,82.98304
23575,28.50920,82.14885
23576,28.50925,83.25892
23577,28.50943,82.08830
23578,28.50946,83.28768
23579,28.50962,83.19112
23580,28.50976,84.46463
23581,28.50979,83.13225
23582,28.50985,84.05996
23583,28.51003,84.77124
23584,28.51016,82.04875
23585,28.51021,81.69739
23586,28.51023,82.89970
23587,28.51027,85.07009
23588,28.51029,84.67125
23589,28.51033,81.44797
23590,28.51035,83.22013
23591,28.51038,84.95529
23592,28.51044,81.67783
23593,28.51046,82.54153
23594,28.51056,80.94092
23595,28.51056,81.90800
23596,28.51065,82.41903
23597,28.51078,81.92585
23598,28.51080,83.75876
23599,28.51121,83.09477
23600,28.51127,83.58969
23601,28.51138,82.92992
23602,28.51145,84.29898
23603,28.51146,81.98379
23604,28.51155,83.90559
23605,28.51163,84.31253
23606,28.51164,80.85994
23607,28.51164,84.01082
23608,28.51173,85.05464
23609,28.51176,82.22116
23610,28.51210,84.21896
23611,28.51213,83.30963
23612,28.51225,81.71088
23613,28.51230,82.07116
23614,28.51232,83.54425
23615,28.51258,81.24317
23616,28.51268,84.48262
23617,28.51273,81.15242
23618,28.51285,82.26783
23619,28.51291,81.04892
23620,28.51305,85.08760
23621,28.51311,82.35403
23622,28.51323,83.37011
23623,28.51333,82.48387
23624,28.51335,83.69711
23625,28.51349,82.43470
23626,28.51359,81.57024
23627,28.51375,83.11487
23628,28.51378,83.41222
23629,28.51396,84.14255
23630,28.51400,80.80900
23631,28.51407,82.38518
23632,28.51427,83.86535
23633,28.51431,80.88142
23634,28.51436,82.00299
23635,28.51465,82.30395
23636,28.51466,81.54343
23637,28.51468,82.01926
23638,28.51479,82.84457
23639,28.51479,84.74831
23640,28.51483,84.51097
23641,28.51499,82.92728
23642,28.51500,84.04567
23643,28.51505,81.61481
23644,28.51506,84.12967
23645,28.51509,82.63785
23646,28.51509,83.65226
23647,28.51531,82.22725
23648,28.51561,84.57804
23649,28.51569,83.36145
23650,28.51581,81.74195
23651,28.51581,83.44548
23652,28.51584,84.44951
23653,28.51593,82.17478
23654,28.51604,81.36388
23655,28.51606,81.50529
23656,28.51606,84.87471
23657,28.51609,83.50190
23658,28.51616,81.09231
23659,28.51638,80.87252
23660,28.51648,83.24979
23661,28.51649,83.97669
23662,28.51652,83.91869
23663,28.51657,83.47181
23664,28.51680,81.07399
23665,28.51699,84.22569
23666,28.51706,84.77373
23667,28.51707,84.55683
23668,28.51709,82.10177
23669,28.51712,83.62955
23670,28.51712,85.17930
23671,28.51715,84.47979
23672,28.51717,81.33839
23673,28.51722,83.06850
23674,28.51736,83.04082
23675,28.51736,84.72423
23676,28.51737,82.14208
23677,28.51747,81.77576
23678,28.51765,80.90617
23679,28.51771,83.27567
23680,28.51791,81.30436
23681,28.51799,84.46567
23682,28.51808,83.23542
23683,28.51809,84.00055
23684,28.51817,81.40061
23685,28.51828,81.96506
23686,28.51828,83.60427
23687,28.51837,80.82357
23688,28.51837,84.68795
23689,28.51841,82.91601
23690,28.51849,84.84083
23691,28.51855,83.58774
23692,28.51861,81.86605
23693,28.51865,83.78069
23694,28.51871,82.89337
23695,28.51874,82.55577
23696,28.51882,81.12350
23697,28.51882,82.72216
23698,28.51882,84.78726
23699,28.51892,82.75984
23700,28.51907,81.81549
23701,28.51909,81.32040
23702,28.51915,84.65030
23703,28.51932,84.91963
23704,28.51934,84.95073
23705,28.51935,82.21595
23706,28.51941,84.33512
23707,28.51943,83.20352
23708,28.51947,81.74004
23709,28.51947,83.17493
23710,28.51962,83.93751
23711,28.51973,80.96930
23712,28.51986,82.60572
23713,28.51996,81.23321
23714,28.52025,84.37007
23715,28.52034,84.53795
23716,28.52036,84.69427
23717,28.52052,82.70087
23718,28.52053,82.40499
23719,28.52056,82.28437
23720,28.52069,82.58095
23721,28.52089,83.73480
23722,28.52093,81.89212
23723,28.52100,81.27493
23724,28.52105,81.20175
23725,28.52108,81.65359
23726,28.52115,81.95055
23727,28.52125,82.96847
23728,28.52137,84.04328
23729,28.52147,82.79293
23730,28.52149,84.47885
23731,28.52152,80.94948
23732,28.52156,82.23186
23733,28.52156,82.24694
23734,28.52186,82.52634
23735,28.52202,84.03803
23736,28.52202,84.11434
23737,28.52214,83.88004
23738,28.52217,83.52695
23739,28.52225,84.51127
23740,28.52226,80.92282
23741,28.52236,83.56266
23742,28.52241,84.80886
23743,28.52254,83.71250
23744,28.52261,84.06542
23745,28.52266,84.31837
23746,28.52270,84.49933
23747,28.52272,82.13057
23748,28.52287,82.53905
23749,28.52289,83.11990
23750,28.52293,81.23894
23751,28.52293,84.59530
23752,28.52298,84.66983
23753,28.52298,84.95655
23754,28.52300,83.00527
23755,28.52326,83.99011
23756,28.52327,83.26379
23757,28.52333,83.51466
23758,28.52344,83.84134
23759,28.52346,84.22801
23760,28.52347,82.82661
23761,28.52362,81.05731
23762,28.52367,81.58551
23763,28.52378,84.17863
23764,28.52381,82.94340
23765,28.52387,81.97898
23766,28.52398,84.25555
23767,28.52437,83.12811
23768,28.52446,84.46897
23769,28.52455,84.41479
23770,28.52456,83.99484
23771,28.52456,84.89624
23772,28.52464,83.48280
23773,28.52482,81.01829
23774,28.52485,83.66867
23775,28.52504,83.34711
23776,28.52518,80.78746
23777,28.52518,82.27111
23778,28.52522,82.02180
23779,28.52529,82.67820
23780,28.52559,82.09993
23781,28.52561,81.83455
23782,28.52573,80.99318
23783,28.52575,84.48462
23784,28.52577,81.24052
23785,28.52579,83.67838
23786,28.52591,82.80897
23787,28.52598,84.15558
23788,28.52625,83.03898
23789,28.52669,84.16685
23790,28.52677,84.02243
23791,28.52685,84.53634
23792,28.52695,84.61421
23793,28.52697,84.09558
23794,28.52697,84.98857
23795,28.52711,81.29064
23796,28.52716,83.24735
23797,28.52717,81.55873
23798,28.52724,84.54960
23799,28.52732,83.15206
23800,28.52732,83.76009
23801,28.52751,81.85567
23802,28.52754,84.43953
23803,28.52756,81.61909
23804,28.52757,81.11562
23805,28.52759,82.49832
23806,28.52762,84.27955
23807,28.52766,85.13980
23808,28.52768,81.19430
23809,28.52779,84.63355
23810,28.52783,83.91188
23811,28.52786,83.59227
23812,28.52788,81.24507
23813,28.52800,81.03184
23814,28.52811,84.29818
23815,28.52822,85.10619
23816,28.52827,82.78552
23817,28.52829,83.51377
23818,28.52848,81.48752
23819,28.52850,81.01107
23820,28.52854,83.79768
23821,28.52855,81.45189
23822,28.52865,81.94448
23823,28.52873,84.18627
23824,28.52874,81.72541
23825,28.52874,81.74635
23826,28.52877,84.04423
23827,28.52882,82.28499
23828,28.52886,83.99058
23829,28.52894,81.43180
23830,28.52912,82.54913
23831,28.52917,84.07539
23832,28.52929,82.12016
23833,28.52929,84.05398
23834,28.52952,85.06525
23835,28.52992,84.57447
23836,28.52995,83.62327
23837,28.52997,80.89532
23838,28.52999,83.29518
23839,28.53002,82.58203
23840,28.53008,82.90871
23841,28.53021,82.56874
23842,28.53034,84.93913
23843,28.53037,84.48561
23844,28.53042,82.65697
23845,28.53059,84.33581
23846,28.53063,84.50248
23847,28.53066,82.24883
23848,28.53072,85.02203
23849,28.53081,81.00569
23850,28.53082,82.23031
23851,28.53093,81.88381
23852,28.53096,84.77134
23853,28.53105,81.67603
23854,28.53121,83.74432
23855,28.53124,83.19106
23856,28.53131,84.12660
23857,28.53133,81.91828
23858,28.53137,83.57223
23859,28.53140,82.63053
23860,28.53151,82.89142
23861,28.53159,81.36306
23862,28.53161,83.32823
23863,28.53168,82.08173
23864,28.53181,81.69254
23865,28.53182,81.33251
23866,28.53211,80.85427
23867,28.53212,81.63365
23868,28.53216,83.97344
23869,28.53235,82.22204
23870,28.53240,84.53257
23871,28.53241,83.17848
23872,28.53243,82.05832
23873,28.53245,82.55678
23874,28.53247,82.53073
23875,28.53251,81.74469
23876,28.53256,83.45870
23877,28.53260,80.93393
23878,28.53277,84.15253
23879,28.53282,82.77152
23880,28.53311,82.86364
23881,28.53315,82.20425
23882,28.53317,84.59389
23883,28.53330,82.32167
23884,28.53335,84.72498
23885,28.53336,80.79983
23886,28.53352,83.91966
23887,28.53354,83.26034
23888,28.53354,83.77871
23889,28.53356,82.14990
23890,28.53358,81.05142
23891,28.53359,82.28559
23892,28.53362,84.23877
23893,28.53372,83.10864
23894,28.53386,83.64888
23895,28.53395,80.86989
23896,28.53396,81.96514
23897,28.53409,81.41978
23898,28.53423,84.53546
23899,28.53431,82.17876
23900,28.53433,82.33615
23901,28.53448,83.90491
23902,28.53458,82.23574
23903,28.53472,82.30203
23904,28.53478,84.03138
23905,28.53480,84.51906
23906,28.53484,81.38963
23907,28.53497,83.94292
23908,28.53508,81.09418
23909,28.53510,83.55777
23910,28.53528,84.20735
23911,28.53536,83.88875
23912,28.53539,84.07406
23913,28.53545,83.99393
23914,28.53551,81.00354
23915,28.53558,83.81316
23916,28.53561,84.17831
23917,28.53576,83.08241
23918,28.53577,83.43354
23919,28.53579,81.75061
23920,28.53580,84.58260
23921,28.53592,82.91646
23922,28.53604,83.21670
23923,28.53608,84.90914
23924,28.53613,81.54504
23925,28.53616,83.41345
23926,28.53617,84.54021
23927,28.53617,84.68835
23928,28.53624,84.75492
23929,28.53626,84.31927
23930,28.53639,82.64293
23931,28.53642,80.83398
23932,28.53645,80.88636
23933,28.53657,83.87361
23934,28.53665,82.44417
23935,28.53669,82.02303
23936,28.53683,84.01376
23937,28.53709,85.04109
23938,28.53712,82.42825
23939,28.53715,81.14297
23940,28.53724,84.88743
23941,28.53729,81.85564
23942,28.53730,84.26689
23943,28.53773,81.65800
23944,28.53779,82.98424
23945,28.53784,82.45846
23946,28.53789,84.35666
23947,28.53793,83.72680
23948,28.53801,83.76248
23949,28.53812,81.99623
23950,28.53822,82.19045
23951,28.53828,84.71223
23952,28.53830,84.33819
23953,28.53834,82.28909
23954,28.53843,80.91315
23955,28.53848,82.70891
23956,28.53850,84.96168
23957,28.53863,82.03774
23958,28.53866,82.10249
23959,28.53880,82.74993
23960,28.53882,83.49858
23961,28.53887,83.37413
23962,28.53893,84.04591
23963,28.53896,85.08026
23964,28.53904,81.35012
23965,28.53909,81.86212
23966,28.53912,84.43768
23967,28.53937,81.31411
23968,28.53943,81.94320
23969,28.53984,81.38505
23970,28.53990,81.41418
23971,28.53990,84.51583
23972,28.53998,83.54602
23973,28.54000,83.16600
23974,28.54004,82.01356
23975,28.54014,82.26817
23976,28.54035,84.17866
23977,28.54039,82.84618
23978,28.54042,82.56393
23979,28.54049,81.77911
23980,28.54050,82.61787
23981,28.54055,84.70532
23982,28.54058,83.78454
23983,28.54060,81.28318
23984,28.54087,81.52539
23985,28.54087,84.60986
23986,28.54099,84.56593
23987,28.54113,83.18151
23988,28.54121,81.66866
23989,28.54130,82.92769
23990,28.54150,81.02088
23991,28.54158,83.61276
23992,28.54159,83.27122
23993,28.54165,84.47102
23994,28.54166,81.61082
23995,28.54166,83.14304
23996,28.54187,82.87332
23997,28.54188,82.72998
23998,28.54224,82.24339
23999,28.54236,81.01158
24000,28.54236,84.45372
24001,28.54248,84.59944
24002,28.54258,84.86740
24003,28.54259,83.24893
24004,28.54264,81.07156
24005,28.54266,81.18631
24006,28.54288,81.97685
24007,28.54292,81.37337
24008,28.54310,83.23513
24009,28.54324,80.51732
24010,28.54340,84.55165
24011,28.54342,81.84597
24012,28.54344,84.16599
24013,28.54363,81.00192
24014,28.54382,84.29533
24015,28.54394,82.50871
24016,28.54398,84.84925
24017,28.54398,84.98465
24018,28.54405,84.62356
24019,28.54424,84.57758
24020,28.54432,81.89099
24021,28.54446,82.35711
24022,28.54457,82.79382
24023,28.54461,81.71561
24024,28.54463,83.58965
24025,28.54471,81.21131
24026,28.54474,82.59807
24027,28.54486,83.48053
24028,28.54493,83.89726
24029,28.54510,84.15190
24030,28.54510,84.23027
24031,28.54522,85.18319
24032,28.54530,84.25464
24033,28.54533,84.52870
24034,28.54540,83.02702
24035,28.54541,82.47445
24036,28.54570,81.08161
24037,28.54589,81.22673
24038,28.54590,80.93176
24039,28.54590,83.43576
24040,28.54592,83.97792
24041,28.54593,82.63513
24042,28.54610,81.61857
24043,28.54612,80.92331
24044,28.54613,83.09530
24045,28.54617,81.58329
24046,28.54624,82.96114
24047,28.54624,84.05481
24048,28.54639,82.58818
24049,28.54652,84.92422
24050,28.54661,83.08602
24051,28.54666,82.28898
24052,28.54667,83.77330
24053,28.54703,81.69873
24054,28.54706,81.65410
24055,28.54710,83.12291
24056,28.54712,82.40626
24057,28.54713,84.49444
24058,28.54723,81.81215
24059,28.54731,82.77015
24060,28.54740,81.67940
24061,28.54752,84.89141
24062,28.54754,85.00855
24063,28.54755,83.06418
24064,28.54765,81.09644
24065,28.54768,80.90424
24066,28.54773,83.95438
24067,28.54775,81.85300
24068,28.54775,82.18985
24069,28.54775,84.56046
24070,28.54789,83.31480
24071,28.54792,83.75584
24072,28.54793,84.38759
24073,28.54797,81.55702
24074,28.54797,81.63539
24075,28.54806,84.79575
24076,28.54825,81.92997
24077,28.54833,83.45768
24078,28.54835,82.17470
24079,28.54837,82.52822
24080,28.54852,80.86031
24081,28.54853,81.48235
24082,28.54864,80.80193
24083,28.54880,82.02748
24084,28.54880,84.12151
24085,28.54885,80.96536
24086,28.54888,80.81070
24087,28.54889,82.66161
24088,28.54890,81.40659
24089,28.54896,83.99132
24090,28.54898,80.77760
24091,28.54902,82.33115
24092,28.54904,84.71534
24093,28.54911,81.15001
24094,28.54911,84.17376
24095,28.54920,84.66797
24096,28.54923,81.50068
24097,28.54930,82.57942
24098,28.54933,82.74556
24099,28.54937,83.19515
24100,28.54937,85.03286
24101,28.54940,82.22752
24102,28.54949,82.30380
24103,28.54951,84.27141
24104,28.54959,84.74171
24105,28.54960,81.17926
24106,28.54962,83.86138
24107,28.54967,83.79327
24108,28.54968,85.00186
24109,28.54984,83.33962
24110,28.54988,84.54112
24111,28.54993,83.65011
24112,28.54999,81.75171
24113,28.55005,85.10649
24114,28.55010,84.19671
24115,28.55019,81.86915
24116,28.55045,82.81613
24117,28.55052,84.88266
24118,28.55061,83.52722
24119,28.55062,81.12665
24120,28.55071,84.41007
24121,28.55101,84.99464
24122,28.55104,83.40282
24123,28.55122,81.71026
24124,28.55138,80.53333
24125,28.55155,83.87455
24126,28.55161,85.15441
24127,28.55162,85.00762
24128,28.55170,83.95715
24129,28.55171,84.61611
24130,28.55175,84.34013
24131,28.55178,82.13246
24132,28.55200,84.82759
24133,28.55229,82.70925
24134,28.55237,83.80610
24135,28.55258,81.37306
24136,28.55268,84.98877
24137,28.55272,80.95513
24138,28.55276,84.18035
24139,28.55281,83.76909
24140,28.55288,84.91586
24141,28.55314,83.67049
24142,28.55325,82.99600
24143,28.55326,84.64636
24144,28.55329,84.14451
24145,28.55335,81.95277
24146,28.55337,82.90303
24147,28.55360,80.97270
24148,28.55367,83.93414
24149,28.55370,82.94094
24150,28.55383,82.92053
24151,28.55384,83.88705
24152,28.55385,83.62777
24153,28.55391,84.99050
24154,28.55399,81.06129
24155,28.55415,84.00174
24156,28.55420,84.92527
24157,28.55439,84.57073
24158,28.55443,82.88269
24159,28.55447,82.54960
24160,28.55454,82.09796
24161,28.55458,84.41657
24162,28.55481,81.39592
24163,28.55491,82.72981
24164,28.55514,82.27493
24165,28.55529,81.35537
24166,28.55539,84.96238
24167,28.55541,82.64096
24168,28.55544,84.58912
24169,28.55551,83.70232
24170,28.55552,80.77046
24171,28.55553,81.01589
24172,28.55557,82.68811
24173,28.55579,84.28988
24174,28.55598,84.99289
24175,28.55603,84.24540
24176,28.55644,82.24605
24177,28.55657,82.43513
24178,28.55659,83.27805
24179,28.55669,83.73760
24180,28.55673,81.27522
24181,28.55676,81.47609
24182,28.55688,83.99671
24183,28.55701,83.95568
24184,28.55704,84.98048
24185,28.55706,82.29391
24186,28.55711,81.09549
24187,28.55723,80.93256
24188,28.55730,81.62237
24189,28.55737,85.19765
24190,28.55742,84.10427
24191,28.55778,83.07262
24192,28.55781,80.79097
24193,28.55819,81.00145
24194,28.55851,83.29569
24195,28.55858,81.08059
24196,28.55861,83.84437
24197,28.55870,84.90521
24198,28.55874,81.42386
24199,28.55882,81.71891
24200,28.55913,83.99086
24201,28.55915,82.50962
24202,28.55918,84.03310
24203,28.55920,81.63384
24204,28.55943,85.13587
24205,28.55944,82.83287
24206,28.55947,85.07563
24207,28.55949,82.28385
24208,28.55957,82.57495
24209,28.55959,81.63190
24210,28.55971,83.96890
24211,28.55972,83.17223
24212,28.55976,82.61469
24213,28.55980,82.74723
24214,28.55997,80.87650
24215,28.56006,84.70571
24216,28.56010,81.73708
24217,28.56016,81.23061
24218,28.56025,80.74460
24219,28.56033,84.13786
24220,28.56038,84.62413
24221,28.56040,83.25363
24222,28.56042,82.76403
24223,28.56046,80.94538
24224,28.56062,80.51690
24225,28.56068,82.00287
24226,28.56079,83.46689
24227,28.56089,82.44673
24228,28.56098,82.19909
24229,28.56116,81.22232
24230,28.56119,81.82903
24231,28.56125,83.32290
24232,28.56139,84.37190
24233,28.56147,81.69665
24234,28.56158,81.86634
24235,28.56169,81.32267
24236,28.56171,84.48821
24237,28.56176,82.86879
24238,28.56178,83.08977
24239,28.56187,85.00660
24240,28.56194,84.51656
24241,28.56198,82.18627
24242,28.56215,83.14463
24243,28.56219,85.02479
24244,28.56220,83.62742
24245,28.56252,81.88752
24246,28.56270,82.29518
24247,28.56283,81.66685
24248,28.56290,83.04331
24249,28.56300,84.30576
24250,28.56301,80.78562
24251,28.56301,82.86299
24252,28.56305,84.26275
24253,28.56315,83.79110
24254,28.56316,83.49955
24255,28.56319,82.96914
24256,28.56328,84.54223
24257,28.56330,82.85244
24258,28.56338,84.98859
24259,28.56349,80.90354
24260,28.56360,81.13830
24261,28.56369,80.92457
24262,28.56372,81.37597
24263,28.56375,83.67856
24264,28.56377,81.92862
24265,28.56379,83.83313
24266,28.56386,82.22322
24267,28.56401,83.56591
24268,28.56408,83.60129
24269,28.56409,83.90796
24270,28.56412,84.93219
24271,28.56435,80.76838
24272,28.56438,82.03118
24273,28.56444,81.75539
24274,28.56454,82.15245
24275,28.56457,84.17581
24276,28.56481,83.34779
24277,28.56481,83.38663
24278,28.56487,82.71122
24279,28.56489,83.12350
24280,28.56503,82.05412
24281,28.56508,85.14749
24282,28.56513,82.34979
24283,28.56521,82.46965
24284,28.56529,80.71616
24285,28.56532,81.68204
24286,28.56534,82.25610
24287,28.56542,82.31377
24288,28.56578,81.91295
24289,28.56600,83.22611
24290,28.56604,80.85973
24291,28.56613,81.79306
24292,28.56617,84.72751
24293,28.56619,81.97594
24294,28.56641,83.20894
24295,28.56644,84.12477
24296,28.56647,81.06695
24297,28.56653,81.04263
24298,28.56659,81.63960
24299,28.56659,84.08560
24300,28.56679,82.63073
24301,28.56683,81.59535
24302,28.56687,80.47720
24303,28.56693,83.26959
24304,28.56709,81.39454
24305,28.56714,84.14778
24306,28.56742,84.01162
24307,28.56747,84.21411
24308,28.56756,82.64797
24309,28.56760,82.92555
24310,28.56761,80.74120
24311,28.56797,82.18174
24312,28.56797,82.65647
24313,28.56798,84.66856
24314,28.56799,83.75621
24315,28.56802,82.94069
24316,28.56808,81.56887
24317,28.56809,80.53213
24318,28.56810,81.49138
24319,28.56815,85.11165
24320,28.56833,83.36918
24321,28.56840,82.43430
24322,28.56846,85.03568
24323,28.56849,84.94242
24324,28.56851,84.42907
24325,28.56869,81.77623
24326,28.56874,84.88084
24327,28.56888,81.55135
24328,28.56889,83.07214
24329,28.56890,82.72330
24330,28.56893,82.78534
24331,28.56902,80.51762
24332,28.56902,81.32070
24333,28.56907,84.11840
24334,28.56907,84.16562
24335,28.56910,82.40418
24336,28.56921,83.48238
24337,28.56932,83.99757
24338,28.56938,83.88443
24339,28.56940,84.97988
24340,28.56943,84.06544
24341,28.56958,83.30050
24342,28.56968,81.44633
24343,28.56970,81.20517
24344,28.56971,82.23706
24345,28.56985,84.64858
24346,28.57011,83.85580
24347,28.57015,85.16511
24348,28.57036,84.32619
24349,28.57044,81.51526
24350,28.57044,82.60648
24351,28.57050,83.77428
24352,28.57051,84.95171
24353,28.57061,83.97568
24354,28.57063,83.28353
24355,28.57070,84.35279
24356,28.57071,82.52033
24357,28.57077,81.47460
24358,28.57078,82.10709
24359,28.57101,85.17925
24360,28.57107,82.16674
24361,28.57120,83.31280
24362,28.57125,81.42052
24363,28.57128,81.25782
24364,28.57141,81.54521
24365,28.57147,80.85165
24366,28.57167,81.89237
24367,28.57185,84.92122
24368,28.57190,84.79961
24369,28.57202,84.76304
24370,28.57204,84.49255
24371,28.57205,84.96244
24372,28.57207,81.64941
24373,28.57209,83.43930
24374,28.57210,84.08383
24375,28.57219,83.24005
24376,28.57245,84.49744
24377,28.57246,81.35110
24378,28.57260,83.01580
24379,28.57280,82.28202
24380,28.57288,81.33044
24381,28.57298,82.44199
24382,28.57307,83.19242
24383,28.57310,82.87646
24384,28.57317,82.74771
24385,28.57334,85.12486
24386,28.57344,80.95249
24387,28.57344,83.90877
24388,28.57387,83.54772
24389,28.57389,84.73749
24390,28.57405,84.45494
24391,28.57422,84.53769
24392,28.57443,83.10548
24393,28.57449,82.14827
24394,28.57452,82.81283
24395,28.57453,81.72546
24396,28.57455,84.58880
24397,28.57461,80.97795
24398,28.57470,81.84936
24399,28.57478,85.07331
24400,28.57489,81.67187
24401,28.57489,84.92940
24402,28.57494,84.78243
24403,28.57499,84.56722
24404,28.57500,85.22170
24405,28.57503,81.38619
24406,28.57505,83.41203
24407,28.57507,82.23889
24408,28.57512,82.07498
24409,28.57514,82.90684
24410,28.57522,80.70542
24411,28.57532,81.79857
24412,28.57535,81.07455
24413,28.57558,82.12883
24414,28.57560,81.46465
24415,28.57567,82.95430
24416,28.57577,84.84268
24417,28.57594,82.43691
24418,28.57616,82.00321
24419,28.57624,82.73586
24420,28.57630,82.38558
24421,28.57630,84.62825
24422,28.57650,84.72872
24423,28.57655,80.76039
24424,28.57661,81.00156
24425,28.57661,81.62826
24426,28.57661,84.82558
24427,28.57689,81.22846
24428,28.57697,83.64441
24429,28.57708,82.21477
24430,28.57718,81.59335
24431,28.57719,82.68973
24432,28.57724,82.57127
24433,28.57725,84.51234
24434,28.57727,82.49592
24435,28.57728,80.73457
24436,28.57735,80.92902
24437,28.57735,82.02808
24438,28.57744,84.26533
24439,28.57745,83.91767
24440,28.57751,83.14628
24441,28.57778,81.27605
24442,28.57780,82.08842
24443,28.57781,81.61263
24444,28.57818,80.81805
24445,28.57824,84.49746
24446,28.57826,81.52879
24447,28.57829,81.50242
24448,28.57837,80.49605
24449,28.57841,82.66882
24450,28.57849,85.04159
24451,28.57867,81.31028
24452,28.57884,84.68710
24453,28.57893,81.17537
24454,28.57893,83.33351
24455,28.57898,83.46516
24456,28.57903,81.54602
24457,28.57909,82.29909
24458,28.57925,81.58262
24459,28.57931,82.91677
24460,28.57931,83.25693
24461,28.57932,84.23815
24462,28.57963,80.75132
24463,28.57964,80.83261
24464,28.57976,81.87696
24465,28.57982,83.58961
24466,28.57987,83.38994
24467,28.58005,82.93516
24468,28.58013,84.12287
24469,28.58026,84.96072
24470,28.58069,82.25876
24471,28.58073,82.01554
24472,28.58085,84.91297
24473,28.58105,84.96321
24474,28.58109,81.81888
24475,28.58113,80.77646
24476,28.58117,80.76436
24477,28.58119,81.51847
24478,28.58119,85.10738
24479,28.58133,83.21887
24480,28.58137,80.51373
24481,28.58140,82.36554
24482,28.58142,83.52327
24483,28.58142,84.28834
24484,28.58151,82.58863
24485,28.58152,81.32491
24486,28.58163,81.96683
24487,28.58187,83.08878
24488,28.58187,85.06212
24489,28.58192,81.26508
24490,28.58201,82.55833
24491,28.58210,80.80456
24492,28.58210,81.18734
24493,28.58215,84.89718
24494,28.58230,84.93684
24495,28.58231,82.06350
24496,28.58231,84.10731
24497,28.58248,82.43923
24498,28.58252,84.16788
24499,28.58258,84.99258
24500,28.58266,81.06393
24501,28.58281,83.93837
24502,28.58284,82.71745
24503,28.58294,84.52064
24504,28.58313,81.37230
24505,28.58321,81.41178
24506,28.58344,83.37652
24507,28.58355,85.16905
24508,28.58358,81.58451
24509,28.58360,81.59645
24510,28.58362,81.39986
24511,28.58363,82.00135
24512,28.58374,83.53664
24513,28.58380,81.70391
24514,28.58382,82.76066
24515,28.58387,84.18233
24516,28.58390,82.89741
24517,28.58397,84.19763
24518,28.58406,85.19519
24519,28.58415,84.47607
24520,28.58420,83.72150
24521,28.58427,81.75324
24522,28.58427,84.41000
24523,28.58451,81.15080
24524,28.58456,83.12688
